Time,XGtranslationTotalmotion,YGtranslationTotalmotion,ZGtranslationTotalmotion,XLrotationTotalmotion,YLrotationTotalmotion,ZGrotationTotalmotion,XGtranslationTotalmotion.1,YGtranslationTotalmotion.1,ZGtranslationTotalmotion.1,XLrotationTotalmotion.1,YLrotationTotalmotion.1,ZGrotationTotalmotion.1,XGtranslationTotalmotion.2,YGtranslationTotalmotion.2,ZGtranslationTotalmotion.2,XLrotationTotalmotion.2,YLrotationTotalmotion.2,ZGrotationTotalmotion.2,XGtranslationTotalmotion.3,YGtranslationTotalmotion.3,ZGtranslationTotalmotion.3,XLrotationTotalmotion.3,YLrotationTotalmotion.3,ZGrotationTotalmotion.3,XGtranslationTotalmotion.4,YGtranslationTotalmotion.4,ZGtranslationTotalmotion.4,XLrotationTotalmotion.4,YLrotationTotalmotion.4,ZGrotationTotalmotion.4,XGtranslationTotalmotion.5,YGtranslationTotalmotion.5,ZGtranslationTotalmotion.5,XLrotationTotalmotion.5,YLrotationTotalmotion.5,ZGrotationTotalmotion.5
1283.0,64.021,0.00048924,-0.16126,1.5593e-05,-1.9453,-0.0032675,-0.48115,0.00017923,-0.046902,1.6816e-05,-0.64816,0.00028128,5.6243,0.00015012,-0.11313,-0.00011424,0.45124,-0.0035112,-0.36598,6.7478e-06,-0.034829,6.0056e-05,-0.51382,0.00062708,5.6019,-41.988,-0.11166,-0.0017417,0.42864,0.0095473,-0.47325,-0.13647,-0.0369,0.17899,-0.6051,0.02047
1283.5,64.114,0.00045336,-0.070547,3.566e-05,-1.9259,-0.0031098,-0.079892,0.00018082,-0.037987,1.3297e-05,-0.20216,0.00010401,5.8486,0.00015638,-0.12402,-8.0101e-05,-0.010747,-0.0035693,0.17668,3.1021e-05,-0.034127,4.3746e-05,0.08427,0.00035481,5.8071,-41.992,-0.12012,-0.01351,0.019485,0.025775,-0.05123,-0.093956,-0.034583,0.13215,-0.13593,-0.0059845
1284.0,64.129,0.00037933,0.029179,2.5476e-05,-1.7485,-0.0029693,0.31685,0.0001421,-0.031799,4.7737e-05,0.23816,-9.0913e-05,6.0946,0.00016119,-0.13091,-4.2359e-05,-0.48348,-0.0036036,0.69145,5.7571e-05,-0.038482,1.892e-05,0.64874,2.4e-05,6.0355,-41.997,-0.12631,-0.026075,-0.40212,0.040113,0.37604,-0.03921,-0.035612,0.071944,0.33577,-0.031008
1284.5,64.067,0.00028664,0.129,-3.6047e-06,-1.4326,-0.002843,0.67244,8.8772e-05,-0.028214,9.3327e-05,0.63323,-0.00027125,6.3454,0.00016743,-0.13242,-3.0199e-06,-0.93261,-0.0036088,1.133,8.4626e-05,-0.045925,-1.2219e-05,1.131,-0.00031236,6.2727,-42.003,-0.12815,-0.03804,-0.80908,0.053254,0.77132,0.020554,-0.039443,0.0063985,0.76989,-0.050627
1285.0,63.936,0.00019595,0.22077,-3.6347e-05,-1.011,-0.0027248,0.95475,5.1353e-05,-0.026104,0.00011948,0.94848,-0.00040996,6.5829,0.00017949,-0.1275,3.6949e-05,-1.3228,-0.0035825,1.4634,0.00011168,-0.053284,-4.6233e-05,1.4909,-0.00060099,6.5024,-42.006,-0.12373,-0.047831,-1.1723,0.065699,1.099,0.078985,-0.044333,-0.057262,1.1285,-0.061255
1285.5,63.75,0.00012221,0.29741,-5.866e-05,-0.52544,-0.0026069,1.1397,5.1833e-05,-0.023899,0.00010523,1.1581,-0.00048807,6.7886,0.00020015,-0.1154,7.6384e-05,-1.6208,-0.0035273,1.6554,0.00013741,-0.05728,-7.7625e-05,1.6996,-0.00079706,6.7076,-42.009,-0.11166,-0.053961,-1.4627,0.077321,1.3285,0.13151,-0.047888,-0.11371,1.3792,-0.060667
1286.0,63.528,7.1318e-05,0.35298,-6.1307e-05,-0.022427,-0.0024814,1.2139,9.4673e-05,-0.020238,4.7867e-05,1.2479,-0.00049482,6.9455,0.0002281,-0.095412,0.00011293,-1.7984,-0.0034501,1.6945,0.00015797,-0.055604,-9.9109e-05,1.7425,-0.00087027,6.872,-42.009,-0.091135,-0.055299,-1.6539,0.087167,1.4373,0.17527,-0.047827,-0.15961,1.4987,-0.048674
1286.5,63.291,4.083e-05,0.38273,-4.1394e-05,0.45226,-0.0023419,1.1766,0.00016553,-0.014469,-3.6421e-05,1.2171,-0.00042764,7.0399,0.00025776,-0.066618,0.000143,-1.836,-0.0033606,1.5815,0.00016758,-0.04763,-0.00010382,1.6215,-0.00080894,6.9813,-42.008,-0.061812,-0.051298,-1.7251,0.093582,1.4141,0.2083,-0.042754,-0.19284,1.4756,-0.027184
1287.0,63.061,2.355e-05,0.3833,-1.8077e-06,0.85825,-0.0021839,1.0395,0.0002382,-0.0067971,-0.00012021,1.0783,-0.00029368,7.0629,0.00028137,-0.028011,0.00016269,-1.7255,-0.0032683,1.3337,0.00016137,-0.034513,-8.8663e-05,1.3556,-0.00062243,7.0254,-42.007,-0.023644,-0.042143,-1.6642,0.094569,1.2617,0.22859,-0.032623,-0.21153,1.3136,0.00026567
1287.5,62.858,1.1454e-05,0.35307,5.0523e-05,1.1646,-0.0020053,0.82608,0.00028633,0.0019543,-0.00017688,0.85653,-0.00011141,7.0118,0.00029227,0.021045,0.00016927,-1.4718,-0.003181,0.98346,0.00013815,-0.018578,-5.6299e-05,0.98041,-0.00034047,6.9987,-42.005,0.023126,-0.028777,-1.4699,0.088328,0.99835,0.2336,-0.018699,-0.21342,1.0329,0.029206
1288.0,62.696,-1.8397e-06,0.29274,0.00010661,1.3525,-0.0018049,0.5686,0.00029355,0.010829,-0.00019069,0.58641,9.0505e-05,6.8903,0.00028746,0.079951,0.00016224,-1.0937,-0.0031033,0.5761,0.00010156,-0.0022858,-1.4437e-05,0.54466,-8.6854e-06,6.902,-42.005,0.07764,-0.012792,-1.1534,0.073824,0.6567,0.22053,-0.0029748,-0.196,0.66894,0.05492
1288.5,62.585,-2.0573e-05,0.20581,0.00015705,1.4167,-0.0015815,0.30389,0.00025834,0.019238,-0.00016108,0.30718,0.00027806,6.7087,0.00026839,0.14593,0.00014351,-0.62259,-0.0030371,0.16371,5.9128e-05,0.012787,2.7056e-05,0.10435,0.0003189,6.7424,-42.005,0.13783,0.0038255,-0.73794,0.05125,0.28049,0.18735,0.012702,-0.15752,0.26868,0.073072
1289.0,62.529,-4.7379e-05,0.098843,0.00019344,1.3651,-0.0013334,0.067019,0.00019219,0.027198,-0.00010026,0.056314,0.000419,6.4827,0.00023933,0.21337,0.0001164,-0.10011,-0.0029814,-0.20276,1.9081e-05,0.026429,6.0406e-05,-0.28594,0.00058931,6.5329,-42.004,0.19975,0.019032,-0.25763,0.022246,-0.082131,0.13424,0.027356,-0.098388,-0.11632,0.080342
1289.5,62.525,-8.3471e-05,-0.018787,0.00020972,1.2165,-0.0010592,-0.11571,0.00011265,0.035205,-2.6176e-05,-0.13796,0.00048947,6.2323,0.00020475,0.27396,8.4205e-05,0.42632,-0.0029333,-0.48279,-1.3246e-05,0.039481,8.2891e-05,-0.58288,0.00075928,6.2911,-42.004,0.25724,0.03109,0.24579,-0.010194,-0.38724,0.064702,0.041057,-0.0225,-0.43911,0.075075
1290.0,62.567,-0.00012778,-0.13564,0.00020363,0.99826,-0.00075903,-0.23289,3.5918e-05,0.043821,4.4709e-05,-0.26307,0.00047812,5.9794,0.00016708,0.31766,4.9027e-05,0.90819,-0.0028873,-0.65472,-3.7425e-05,0.052958,9.7153e-05,-0.76313,0.00080196,6.0381,-42.003,0.30222,0.038849,0.72708,-0.042135,-0.60381,-0.014082,0.054469,0.062371,-0.66645,0.057791
1290.5,62.644,-0.0001756,-0.23957,0.00017792,0.74131,-0.0004363,-0.29103,-2.78e-05,0.053292,0.00010184,-0.32528,0.00038744,5.7459,0.00012644,0.33471,1.1724e-05,1.3013,-0.0028367,-0.72021,-5.6975e-05,0.067193,0.00010852,-0.8281,0.00071089,5.796,-42.0,0.32581,0.041887,1.1424,-0.069368,-0.72,-0.09198,0.068101,0.14527,-0.78551,0.031313
1291.0,62.747,-0.00021822,-0.3194,0.00014024,0.47645,-9.8081e-05,-0.31267,-7.459e-05,0.063404,0.00014078,-0.34767,0.00023298,5.5515,8.2445e-05,0.31787,-2.7032e-05,1.5704,-0.002773,-0.70314,-7.5986e-05,0.081539,0.00012092,-0.80265,0.00050132,5.5858,-41.996,0.32017,0.040469,1.4539,-0.088189,-0.74497,-0.15757,0.081781,0.21388,-0.8057,0.00036723
1291.5,62.866,-0.00024463,-0.36674,0.00010143,0.22995,0.0002452,-0.32933,-0.00010365,0.073593,0.00016032,-0.36264,4.0668e-05,5.4121,3.6799e-05,0.26462,-6.5224e-05,1.6936,-0.0026872,-0.64214,-9.5077e-05,0.094723,0.00013354,-0.72721,0.00020812,5.4254,-41.992,0.28047,0.03535,1.6342,-0.096098,-0.70504,-0.20036,0.094638,0.25702,-0.7546,-0.029322
1292.0,62.993,-0.00024552,-0.37749,7.2096e-05,0.020359,0.00058142,-0.37074,-0.00011425,0.083103,0.00015968,-0.40076,-0.00015731,5.3379,-4.883e-06,0.17829,-9.8562e-05,1.6638,-0.0025702,-0.57889,-0.00010948,0.10543,0.00014008,-0.64539,-0.00011973,5.3278,-41.988,0.20666,0.027522,1.6695,-0.092268,-0.63515,-0.21294,0.10548,0.26701,-0.66891,-0.05225
1292.5,63.125,-0.00021772,-0.35259,5.8763e-05,-0.14335,0.00089918,-0.45416,-0.00010528,0.091067,0.00013795,-0.47947,-0.00032794,5.3329,-3.3615e-05,0.0679,-0.00012097,1.4903,-0.0024144,-0.54555,-0.00011074,0.11266,0.00013135,-0.59092,-0.00042754,5.2999,-41.986,0.10411,0.018003,1.5607,-0.077708,-0.56814,-0.19269,0.11319,0.24145,-0.5832,-0.064334
1293.0,63.259,-0.00016712,-0.29802,6.108e-05,-0.26205,0.0011902,-0.57723,-7.7457e-05,0.096593,9.6105e-05,-0.59586,-0.000443,5.3946,-4.001e-05,-0.053359,-0.00012655,1.1967,-0.0022157,-0.55555,-9.1133e-05,0.11579,9.9742e-05,-0.57797,-0.00066418,5.342,-41.985,-0.016835,0.0077424,1.3235,-0.055075,-0.52532,-0.14246,0.11694,0.18386,-0.51993,-0.063762
1293.5,63.395,-0.00010793,-0.22367,7.1572e-05,-0.34504,0.0014512,-0.71726,-3.6676e-05,0.098957,4.0042e-05,-0.72606,-0.00048383,5.5142,-1.8535e-05,-0.17071,-0.00011223,0.81841,-0.001975,-0.60037,-4.9065e-05,0.11449,4.4021e-05,-0.59804,-0.00079077,5.4478,-41.988,-0.1425,-0.0023714,0.98618,-0.028076,-0.51115,-0.070298,0.11618,0.1032,-0.48409,-0.051258
1294.0,63.535,-5.8346e-05,-0.1415,7.8196e-05,-0.40721,0.001684,-0.83706,5.2029e-06,0.097838,-1.8383e-05,-0.83149,-0.00044458,5.6782,2.9131e-05,-0.2706,-7.9727e-05,0.39808,-0.001699,-0.65318,7.8822e-06,0.1087,-2.7952e-05,-0.62389,-0.00078712,5.6055,-41.992,-0.25827,-0.011471,0.58636,-0.00070646,-0.51365,0.011897,0.11065,0.012367,-0.46368,-0.029728
1294.5,63.679,-3.3935e-05,-0.063131,6.8868e-05,-0.46528,0.0018946,-0.89544,3.3465e-05,0.093304,-6.4076e-05,-0.87001,-0.00033295,5.8698,9.3541e-05,-0.343,-3.5743e-05,-0.019419,-0.0013992,-0.67764,6.4943e-05,0.098676,-0.00010087,-0.61888,-0.00065479,5.7992,-41.998,-0.35105,-0.018737,0.1664,0.023492,-0.5099,0.090336,0.1004,-0.073849,-0.43575,-0.0035046
1295.0,63.824,-4.157e-05,0.0023652,3.6188e-05,-0.53375,0.0020908,-0.85928,3.6795e-05,0.085445,-8.4663e-05,-0.80859,-0.00016822,6.0711,0.00016015,-0.38268,9.8258e-06,-0.39237,-0.0010896,-0.63914,0.0001056,0.084778,-0.00015697,-0.54875,-0.00041655,6.0108,-42.004,-0.4112,-0.023528,-0.23168,0.042011,-0.4745,0.15179,0.085683,-0.14138,-0.3752,0.02258
1295.5,63.967,-7.6616e-05,0.050157,-1.9525e-05,-0.6213,0.0022805,-0.71344,1.2735e-05,0.073907,-7.6341e-05,-0.63349,2.2552e-05,6.2651,0.00021416,-0.38916,4.692e-05,-0.68718,-0.000784,-0.51488,0.00011892,0.067195,-0.00018329,-0.39198,-0.00011195,6.2222,-42.008,-0.43357,-0.025576,-0.5711,0.053712,-0.38775,0.18609,0.066896,-0.17955,-0.26329,0.044088
1296.0,64.101,-0.00012484,0.080326,-9.0176e-05,-0.72819,0.0024694,-0.4646,-3.0185e-05,0.057814,-4.6678e-05,-0.354,0.00020899,6.4379,0.00024538,-0.36566,6.8298e-05,-0.8822,-0.00049428,-0.29962,0.00010419,0.045765,-0.00017708,-0.14553,0.00020929,6.4173,-42.01,-0.41761,-0.025124,-0.82452,0.05885,-0.24107,0.18823,0.044365,-0.18325,-0.093062,0.05772
1296.5,64.215,-0.00016811,0.097393,-0.00016264,-0.84533,0.0026613,-0.13865,-7.6092e-05,0.036271,-1.1611e-05,0.00073501,0.00036137,6.5796,0.00025086,-0.31756,7.1267e-05,-0.96995,-0.00022892,-0.0065111,7.072e-05,0.020186,-0.00014673,0.17462,0.00049505,6.5838,-42.01,-0.36674,-0.022918,-0.97699,0.058807,-0.038715,0.15938,0.018381,-0.15409,0.12917,0.061747
1297.0,64.299,-0.00019122,0.10882,-0.00022298,-0.95509,0.0028576,0.22619,-0.00010898,0.0091309,1.1664e-05,0.38914,0.00045449,6.6855,0.00023458,-0.2509,5.7645e-05,-0.95735,7.0925e-06,0.33607,3.2989e-05,-0.0094716,-0.00010762,0.53714,0.00069866,6.7138,-42.008,-0.28729,-0.020008,-1.0271,0.055591,0.20382,0.10675,-0.010596,-0.10009,0.38581,0.056042
1297.5,64.34,-0.00018676,0.12288,-0.00026045,-1.0338,0.0030573,0.58741,-0.00011968,-0.022479,1.2262e-05,0.76594,0.00047207,6.7559,0.00020446,-0.17149,3.2239e-05,-0.86386,0.00021257,0.68997,3.3907e-06,-0.042226,-7.4694e-05,0.90131,0.00078648,6.805,-42.006,-0.18754,-0.017419,-0.98628,0.051254,0.4634,0.041934,-0.041648,-0.033893,0.65192,0.041728
1298.0,64.328,-0.00015652,0.14633,-0.00026973,-1.0558,0.0032568,0.905,-0.00010898,-0.056156,-1.0306e-05,1.0893,0.00041055,6.7951,0.00016873,-0.084612,7.9888e-07,-0.71782,0.00039023,1.0132,-1.3053e-05,-0.075959,-5.6031e-05,1.2234,0.00074409,6.8591,-42.005,-0.076824,-0.015801,-0.87608,0.047372,0.71317,-0.021686,-0.073222,0.030122,0.89948,0.020725
1298.5,64.256,-0.00010925,0.18258,-0.00025127,-0.99773,0.0034504,1.1455,-8.6e-05,-0.088713,-4.6999e-05,1.3249,0.00028076,6.81,0.00013316,0.0047816,-3.1607e-05,-0.55155,0.00054656,1.2654,-1.9748e-05,-0.10767,-5.0219e-05,1.4622,0.00057921,6.8816,-42.005,0.035188,-0.015219,-0.72436,0.044751,0.92585,-0.071997,-0.1032,0.079171,1.1008,-0.0044817
1299.0,64.119,-5.6543e-05,0.23051,-0.00020986,-0.84363,0.003631,1.2834,-6.2509e-05,-0.11689,-8.4753e-05,1.4477,0.00010572,6.8082,0.00010039,0.091712,-6.1271e-05,-0.39591,0.00069091,1.4118,-2.5597e-05,-0.13411,-4.8307e-05,1.5835,0.00032016,6.8797,-42.006,0.13914,-0.015138,-0.5604,0.043406,1.0759,-0.1008,-0.12916,0.10486,1.2306,-0.030758
1299.5,63.922,-8.924e-06,0.28431,-0.00015277,-0.58835,0.0037924,1.3018,-4.6806e-05,-0.13804,-0.00011315,1.442,-8.4666e-05,6.7966,7.0934e-05,0.17105,-8.5642e-05,-0.27535,0.0008335,1.427,-3.9366e-05,-0.15264,-3.9449e-05,1.5635,9.7893e-06,6.8606,-42.007,0.22674,-0.014627,-0.4102,0.042779,1.1412,-0.10524,-0.14884,0.10464,1.268,-0.054205
1300.0,63.672,2.6164e-05,0.33433,-8.8193e-05,-0.24005,0.0039318,1.1935,-4.007e-05,-0.15069,-0.00012898,1.3028,-0.00025973,6.7793,4.4986e-05,0.23776,-0.00010278,-0.20405,0.00098307,1.2988,-6.472e-05,-0.16195,-1.6993e-05,1.3925,-0.0003026,6.8302,-42.006,0.29161,-0.012694,-0.29238,0.042066,1.1053,-0.087815,-0.16057,0.081751,1.1983,-0.070444
1300.5,63.385,4.4625e-05,0.36873,-2.4195e-05,0.17936,0.0040514,0.96227,-3.7301e-05,-0.15471,-0.00013609,1.0364,-0.0003927,6.7569,2.3532e-05,0.28756,-0.00011107,-0.1839,0.0011448,1.0299,-9.7818e-05,-0.16239,1.7619e-05,1.0772,-0.00056933,6.7912,-42.004,0.33006,-0.0086305,-0.21562,0.040562,0.95952,-0.055029,-0.16366,0.04353,1.0152,-0.075524
1301.0,63.082,4.5221e-05,0.37564,3.218e-05,0.63578,0.0041593,0.62361,-3.2129e-05,-0.15116,-0.00014093,0.66163,-0.00046368,6.7264,8.1406e-06,0.31762,-0.00010943,-0.2046,0.0013197,0.63864,-0.00012953,-0.15561,5.5644e-05,0.64,-0.00075015,6.7437,-42.001,0.34161,-0.0022648,-0.1777,0.037895,0.70541,-0.015055,-0.15845,-0.0011454,0.72337,-0.067192
1301.5,62.788,2.9499e-05,0.34561,7.5955e-05,1.0863,0.004268,0.20485,-2.2919e-05,-0.14169,-0.00014637,0.20943,-0.00046146,6.6819,-2.049e-07,0.32715,-9.7939e-05,-0.24576,0.0015054,0.15718,-0.00014956,-0.14382,8.4805e-05,0.11751,-0.00081705,6.6844,-41.997,0.32901,0.0059522,-0.16653,0.034111,0.35584,0.024478,-0.14618,-0.044293,0.33888,-0.045903
1302.0,62.529,2.6037e-06,0.27391,0.00010544,1.4842,0.0043913,-0.25642,-1.5798e-05,-0.12781,-0.00014804,-0.27904,-0.00038579,6.6161,-2.2349e-06,0.31761,-7.8184e-05,-0.28076,0.0016977,-0.37173,-0.0001506,-0.12872,9.4171e-05,-0.44324,-0.00075833,6.6083,-41.994,0.29774,0.015044,-0.16276,0.029571,-0.064619,0.057881,-0.12848,-0.080194,-0.11033,-0.014965
1302.5,62.332,-2.5569e-05,0.16214,0.0001232,1.7842,0.004541,-0.71613,-2.2761e-05,-0.11019,-0.0001356,-0.75642,-0.00024881,6.5222,-5.9174e-07,0.29235,-5.3079e-05,-0.28183,0.0018928,-0.89904,-0.00013134,-0.11082,7.8688e-05,-0.98959,-0.00058151,6.5102,-41.993,0.25486,0.023744,-0.14372,0.024723,-0.5214,0.081622,-0.10674,-0.10546,-0.58653,0.020252
1303.0,62.217,-4.031e-05,0.019043,0.00013588,1.948,0.0047228,-1.1292,-5.5367e-05,-0.08849,-9.8384e-05,-1.1751,-7.3813e-05,6.3958,1.3433e-06,0.2558,-2.5933e-05,-0.22525,0.0020886,-1.3746,-9.6143e-05,-0.089212,4.0618e-05,-1.4687,-0.00031371,6.3861,-41.994,0.20765,0.030788,-0.087943,0.019824,-0.97328,0.093655,-0.081596,-0.11813,-1.0459,0.053601
1303.5,62.2,-2.4512e-05,-0.1401,0.00015238,1.9497,0.0049341,-1.4556,-0.00011718,-0.061683,-3.2834e-05,-1.4933,0.00010968,6.2369,1.3507e-06,0.21246,8.2517e-07,-0.096277,0.0022852,-1.7525,-5.2765e-05,-0.062121,-1.1512e-05,-1.8331,2.0161e-06,6.2354,-41.998,0.16213,0.035177,0.020302,0.014728,-1.3769,0.092507,-0.05278,-0.11672,-1.4431,0.079393
1304.0,62.285,3.6237e-05,-0.29542,0.00018055,1.7786,0.0051637,-1.6648,-0.00019939,-0.028893,5.2678e-05,-1.6804,0.0002729,6.0513,-7.78e-08,0.16585,2.6601e-05,0.10734,0.0024836,-1.9952,-9.4885e-06,-0.027872,-6.5963e-05,-2.0453,0.00031399,6.0623,-42.004,0.12189,0.036341,0.18727,0.0088639,-1.6916,0.076768,-0.019498,-0.099707,-1.7368,0.093296
1304.5,62.47,0.00014745,-0.42559,0.00022329,1.4419,0.0053944,-1.7398,-0.0002822,0.0097714,0.0001386,-1.7204,0.00039333,5.8502,4.4163e-07,0.11777,5.2651e-05,0.37367,0.0026848,-2.078,2.6973e-05,0.013948,-0.00011125,-2.0816,0.00057114,5.8759,-42.01,0.087479,0.034183,0.40735,0.0014317,-1.8836,0.045416,0.018842,-0.06608,-1.8936,0.092964
1305.0,62.741,0.00030137,-0.51169,0.00027606,0.96397,0.0056068,-1.6779,-0.00034244,0.052697,0.00020145,-1.6127,0.00045662,5.6503,7.7608e-06,0.068166,8.1025e-05,0.67709,0.0028884,-1.9919,5.175e-05,0.061641,-0.00013859,-1.936,0.00073128,5.6903,-42.014,0.056433,0.02903,0.66253,-0.0082379,-1.9304,-0.00109,0.061765,-0.016618,-1.8922,0.078549
1305.5,63.076,0.00047688,-0.54087,0.00032676,0.38479,0.0057847,-1.4893,-0.00036345,0.096831,0.00022385,-1.3707,0.00045562,5.4715,2.5968e-05,0.015475,0.00011295,0.98106,0.0030918,-1.7452,6.1601e-05,0.11128,-0.00014345,-1.6204,0.00076784,5.5234,-42.016,0.024136,0.021519,0.92392,-0.020263,-1.823,-0.059605,0.10714,0.044805,-1.7264,0.052918
1306.0,63.447,0.00064483,-0.50909,0.00035873,-0.24405,0.0059193,-1.1955,-0.00034243,0.13824,0.00020216,-1.0193,0.00038955,5.3351,5.6522e-05,-0.042312,0.00014751,1.2427,0.0032913,-1.3624,5.4475e-05,0.15744,-0.00012564,-1.1641,0.00067412,5.3944,-42.013,-0.014748,0.012455,1.1552,-0.033892,-1.5679,-0.1237,0.15115,0.11073,-1.4062,0.021253
1306.5,63.823,0.00077708,-0.42204,0.00035594,-0.86459,0.0060102,-0.82629,-0.00029099,0.17295,0.00014739,-0.59225,0.00026529,5.2606,9.7805e-05,-0.10636,0.00018131,1.4191,0.003483,-0.88246,2.9951e-05,0.19449,-8.894e-05,-0.61091,0.00046483,5.322,-42.008,-0.06446,0.0026701,1.3177,-0.04739,-1.1866,-0.18414,0.18895,0.17086,-0.95729,-0.010137
1307.0,64.174,0.00085561,-0.29403,0.0003084,-1.4186,0.0060653,-0.41728,-0.00022982,0.19774,8.0023e-05,-0.12909,9.8975e-05,5.2631,0.00014633,-0.17567,0.00020952,1.4732,0.0036646,-0.35385,-9.5427e-06,0.2181,-4.0376e-05,-0.014411,0.000174,5.3212,-42.0,-0.12639,-0.0071331,1.3763,-0.058207,-0.71346,-0.23049,0.2158,0.21406,-0.41885,-0.0355
1307.5,64.47,0.00087782,-0.14501,0.00021578,-1.854,0.0060972,-0.0069332,-0.00017945,0.21083,2.1028e-05,0.32816,-8.437e-05,5.3509,0.00019888,-0.24632,0.00022762,1.3806,0.0038367,0.17051,-5.7802e-05,0.22631,1.0813e-05,0.56786,-0.00015091,5.4011,-41.992,-0.19786,-0.016494,1.305,-0.063403,-0.19271,-0.25357,0.22825,0.23095,0.16037,-0.051124
1308.0,64.689,0.00085577,0.0036231,8.7908e-05,-2.1302,0.0061199,0.36766,-0.00015237,0.21201,-1.6069e-05,0.73929,-0.00025506,5.524,0.00025428,-0.3114,0.00023296,1.1335,0.0040024,0.64025,-0.00010471,0.21976,5.4248e-05,1.0816,-0.0004578,5.5633,-41.986,-0.27182,-0.025238,1.0922,-0.060272,0.32691,-0.24773,0.2251,0.21628,0.7274,-0.055899
1308.5,64.815,0.00081021,0.13325,-5.8039e-05,-2.2229,0.0061464,0.6753,-0.00014984,0.2024,-2.8608e-05,1.0708,-0.00038529,5.7731,0.00031377,-0.36198,0.00022529,0.74347,0.0041657,1.014,-0.00013835,0.20113,8.0299e-05,1.4828,-0.00069922,5.8006,-41.983,-0.33782,-0.033393,0.7436,-0.047056,0.79777,-0.21255,0.20753,0.17041,1.2311,-0.050788
1309.0,64.843,0.00076211,0.23134,-0.00020223,-2.1263,0.006186,0.89506,-0.00016432,0.18384,-2.2914e-05,1.3002,-0.00045495,6.0803,0.00037927,-0.38888,0.00020603,0.24127,0.0043289,1.265,-0.0001493,0.17392,8.2924e-05,1.7429,-0.00083951,6.0976,-41.985,-0.38391,-0.040994,0.28277,-0.023562,1.1791,-0.15308,0.17862,0.099446,1.6284,-0.037691
1309.5,64.773,0.00072581,0.29292,-0.00032699,-1.853,0.0062443,1.019,-0.00018507,0.15822,-9.0706e-06,1.4192,-0.00045459,6.4207,0.00045072,-0.38471,0.00017671,-0.32628,0.0044911,1.3833,-0.00013499,0.1413,6.2439e-05,1.852,-0.00085847,6.4314,-41.991,-0.39931,-0.047837,-0.25046,0.0085383,1.4416,-0.07894,0.14231,0.014113,1.8884,-0.018498
1310.0,64.617,0.0007061,0.32022,-0.00042012,-1.4325,0.0063222,1.0524,-0.00020396,0.12703,4.7939e-06,1.4338,-0.00038552,6.7646,0.00052386,-0.34575,0.00013777,-0.90141,0.0046474,1.3766,-0.00010221,0.10539,2.6873e-05,1.8187,-0.00075269,6.7741,-41.999,-0.37692,-0.053288,-0.80425,0.045809,1.5701,-0.0021962,0.10231,-0.072483,1.9962,0.0051468
1310.5,64.392,0.0006997,0.3205,-0.00047586,-0.90711,0.0064159,1.0107,-0.00021797,0.091325,1.5082e-05,1.3607,-0.00025881,7.0806,0.00059005,-0.273,8.8264e-05,-1.4223,0.0047906,1.2659,-6.555e-05,0.067288,-9.775e-06,1.6661,-0.00053592,7.095,-42.008,-0.31511,-0.056265,-1.3206,0.083507,1.5643,0.065112,0.061338,-0.1475,1.9524,0.031404
1311.0,64.118,0.00069956,0.30318,-0.00049412,-0.32716,0.006518,0.91515,-0.00022768,0.052036,2.1587e-05,1.2232,-9.3852e-05,7.3392,0.0006385,-0.17213,2.6898e-05,-1.8308,0.0049138,1.0805,-4.2314e-05,0.027543,-3.2035e-05,1.4262,-0.00023863,7.3641,-42.016,-0.2182,-0.055456,-1.7425,0.11631,1.437,0.11333,0.0209,-0.2008,1.7722,0.057597
1311.5,63.82,0.00069912,0.27693,-0.00047876,0.25451,0.0066185,0.78764,-0.00023383,0.010245,2.4299e-05,1.0456,8.3709e-05,7.5156,0.00066011,-0.052539,-4.6277e-05,-2.0796,0.0050125,0.85265,-4.5722e-05,-0.013221,-2.8825e-05,1.1346,9.4492e-05,7.5552,-42.021,-0.095625,-0.04976,-2.0207,0.13922,1.2112,0.13677,-0.01844,-0.22658,1.4816,0.079998
1312.0,63.522,0.00069442,0.24774,-0.000436,0.78789,0.0067081,0.64632,-0.00023462,-0.032599,2.0877e-05,0.84842,0.00024541,7.5926,0.00065106,0.074408,-0.00012833,-2.1381,0.0050857,0.61219,-7.9622e-05,-0.053916,2.1398e-06,0.82437,0.0004104,7.649,-42.022,0.039951,-0.038773,-2.1203,0.14841,0.91611,0.1343,-0.056494,-0.22384,1.1136,0.09434
1312.5,63.243,0.00068361,0.21812,-0.00037351,1.2305,0.0067815,0.50271,-0.00022599,-0.07468,7.1395e-06,0.64564,0.00036478,7.5623,0.00061441,0.19707,-0.00021295,-1.9967,0.0051361,0.38239,-0.00013705,-0.092912,5.3328e-05,0.52218,0.00065674,7.6351,-42.02,0.17487,-0.023154,-2.025,0.142,0.58283,0.10892,-0.092878,-0.19592,0.70351,0.096936
1313.0,63.003,0.00066517,0.18763,-0.00029978,1.551,0.0068391,0.36076,-0.00020486,-0.11398,-1.9707e-05,0.44351,0.00042229,7.4273,0.00055904,0.30494,-0.00029133,-1.6673,0.0051689,0.17714,-0.00020311,-0.12825,0.00011016,0.2451,0.00079198,7.5137,-42.015,0.29651,-0.004673,-1.7395,0.12052,0.24044,0.06667,-0.12667,-0.14929,0.28459,0.085919
